floor,src,dst,d_graph_px,d_geo_full_px,d_geo_interior_px,d_euclid_px,stretch_full,stretch_interior,geo_over_euclid
FF part 2up,room_10,exit_door_6,1061.8799251717207,916.8082245892147,,729.1080166888854,1.1582356011776693,,1.2574381348222399
FF part 2up,room_10,exit_door_7,1493.7949605334027,1149.0924958366763,,867.7698427578594,1.299977996502137,,1.3241904007458307
FF part 2up,room_10,exit_door_8,356.6632030884281,271.27922061357845,271.27922061357845,197.68282677056195,1.3147457526666746,1.3147457526666746,1.3722953331117387
FF part 2up,room_10,exit_door_9,1952.4993892901794,830.7838379715741,,679.0246681822391,2.350189423589853,,1.223495812303251
FF part 2up,room_10,exit_door_10,1797.049536126053,813.695526217006,813.695526217006,758.4368793775787,2.2085036456828133,2.2085036456828133,1.0728585968614501
FF part 2up,room_10,room_5,2856.0871469394924,1306.7737367038094,2695.439825669294,1055.29865441021,2.1856018886204835,1.059599668944681,1.2382975485116532
FF part 2up,room_11,exit_door_1,770.0913839386666,855.5290039756359,,352.6960447751009,0.9001347474604118,,2.42568357839445
FF part 2up,room_11,exit_door_2,855.4690442580583,630.4507934888328,630.4507934888328,261.5004780110354,1.356916436767418,1.356916436767418,2.4108972889228433
FF part 2up,room_11,exit_door_3,761.3609532786979,678.9848480983518,,281.9051258845784,1.1213224498470897,,2.4085580067683883
FF part 2up,room_11,exit_door_4,1005.6939235139669,1028.666088965483,,323.64872933475266,0.9776680054898875,,3.1783411944173734
FF part 2up,room_11,exit_door_5,926.0123818216974,999.7544007200526,,317.981917724892,0.9262398656657636,,3.144060542414266
FF part 2up,room_11,exit_door_6,1093.6394357330862,926.1808075912443,,351.73356393725066,1.180805547652578,,2.6331885908860126
FF part 2up,room_11,exit_door_7,1525.5544710947681,592.014285349873,,381.1331788233609,2.5768879380895084,,1.5533003113965227
FF part 2up,room_11,exit_door_8,583.0600720246697,545.1614716074881,545.1614716074881,334.1833329177265,1.0695181196599093,1.0695181196599093,1.631324539281266
FF part 2up,room_11,exit_door_9,1984.2588998515448,273.7056274847712,,151.50082508026154,7.24960943655405,,1.806627966149811
FF part 2up,room_11,exit_door_10,1869.9356052563649,313.244732728172,581.4213562373096,298.0780099235769,5.969567593269192,3.216145374084165,1.0508817232391066
FF part 2up,room_11,room_32,1371.7225557835327,1214.2051942088854,1214.2051942088854,814.5914620225282,1.1297287825203859,1.1297287825203859,1.4905695073137233
FF part 2up,room_11,room_34,1017.6137751234302,1044.264068711931,1044.264068711931,699.3305727622667,0.9744793540379367,0.9744793540379367,1.4932338287274085
FF part 2up,room_12,exit_door_1,2845.971517606881,924.1909088590102,,718.699519966446,3.0794195120578145,,1.2859211439325269
FF part 2up,room_12,exit_door_2,2858.9031281075063,1068.2152954766498,2577.4499269370594,731.0164156843539,2.6763360721509155,1.1091983197147557,1.4612740186916613
FF part 2up,room_12,exit_door_3,2764.7950371281463,1112.4995667241124,,735.1258395676213,2.485209990031201,,1.5133457523115375
FF part 2up,room_12,exit_door_4,2647.73206141612,716.1909088590102,,541.0083178658161,3.6969640757299174,,1.3238075741316861
FF part 2up,room_12,exit_door_5,2728.0505197238504,790.1909088590102,,601.92358318976,3.4523942114988353,,1.3127761246229452
FF part 2up,room_12,exit_door_6,2575.6775736352392,613.7056274847715,,462.4824320987771,4.196926764695753,,1.3269814913827822
FF part 2up,room_12,exit_door_7,2188.181354027378,291.27922061357833,,247.53585598858197,7.512315328975352,,1.176715265957325
FF part 2up,room_12,exit_door_8,2586.4941558741184,982.9259735953052,2396.597113194673,819.4394425459394,2.6314231441187266,1.0792361142529758,1.1995102048559256
FF part 2up,room_12,exit_door_9,1954.3374428247641,334.7695526217004,,337.0949421157191,5.837858991415578,,0.9931016778850974
FF part 2up,room_12,exit_door_10,1650.5985172051392,395.9554108468276,1592.2539674441655,396.00505047284435,4.168647458750503,1.0366427410161374,0.9998746490077399
FF part 2up,room_12,room_17,2462.675117290701,1288.2539674441648,2315.2144289248777,1080.1644550715414,1.9116379064421067,1.063692022010376,1.1926461395721832
FF part 2up,room_13,exit_door_1,474.5131753167078,,,348.85527085024813,,,
FF part 2up,room_13,exit_door_2,598.2277247651051,,,150.4725888658795,,,
FF part 2up,room_13,exit_door_3,504.1196337857448,,,196.57314160383152,,,
FF part 2up,room_13,exit_door_4,710.1157148920081,,,435.4595273960601,,,
FF part 2up,room_13,exit_door_5,630.4341731997387,,,393.0814165029937,,,
